 X,Z,T
8.82318357928535E-04,0.0013963517639968400,310.82305980410400
7.36295820356195E-04,0.0014996066229326600,310.82305980410400
7.24554651843337E-04,0.0013051666767078000,310.82305980410400
8.73341203979443E-04,0.0011798354992145200,310.82305980410400
0.001022127756115550,0.0010545043217212500,310.82305980410400
0.0011709143082516500,9.29173144227976E-04,310.82305980410400
0.0010311049100646400,0.0012710205865035600,310.82305980410400
0.001179891462200750,0.0011456894090102900,310.82305980410400
0.0011888686161498400,0.0013622056737926000,310.82305980410400
0.0017517133617652800,0.0012397484749889700,310.82305980410400
0.001604269309899600,0.0011079755761031400,310.82305980410400
0.001456825258033920,9.76202677217315E-04,310.82305980410400
0.0013093812061682400,8.44429778331489E-04,310.82305980410400
0.0018079631850398800,0.001091351869065240,310.82305980410400
0.0016605191331742000,9.59578970179417E-04,310.82305980410400
0.001513075081308520,8.27806071293592E-04,310.82305980410400
0.0018642130083144800,9.4295526314152E-04,310.82305980410400
0.0017167689564488000,8.11182364255694E-04,310.82305980410400
0.0019204628315890800,7.94558657217796E-04,310.82305980410400
0.0016132464638486900,0.0013244918408854500,310.82305980410400
0.0014747795659321000,0.0014092352067819400,310.82305980410400
0.0013363126680155200,0.0014939785726784300,310.82305980410400
0.001465802411983010,0.001192718941999630,310.82305980410400
0.001327335514066430,0.0012774623078961200,310.82305980410400
0.001318358360117330,0.0010609460431138000,310.82305980410400
0.002718881673921390,6.42380396065766E-04,310.82305980410400
0.0026160843323641200,4.81785297049325E-04,310.82305980410400
0.0025132869908068500,3.21190198032883E-04,310.82305980410400
0.002410489649249580,1.60595099016442E-04,310.82305980410400
0.0028083920246718100,4.81785297049325E-04,310.82305980410400
0.002705594683114540,3.21190198032883E-04,310.82305980410400
0.0026027973415572700,1.60595099016442E-04,310.82305980410400
0.002500000000000010,0,310.82305980410400
0.002897902375422230,3.21190198032883E-04,310.82305980410400
0.0027951050338649700,1.60595099016442E-04,310.82305980410400
0.002692307692307700,0,310.82305980410400
0.0029874127261726600,1.60595099016442E-04,310.82305980410400
0.002884615384615390,0,310.82305980410400
0.0030769230769230800,0,310.82305980410400
0.002162254909628100,6.45216637486996E-04,310.82305980410400
0.0022449998228352600,4.83676124663478E-04,310.82305980410400
0.002327744736042420,3.2213561183996E-04,310.82305980410400
0.0023477971643925300,6.4427122367992E-04,310.82305980410400
0.0024305420775996900,4.82730710856401E-04,310.82305980410400
0.002533339419156960,6.43325809872843E-04,310.82305980410400
0.0026346339775117000,8.02289219286078E-04,310.82305980410400
0.0025503862811020000,9.6219804250639E-04,310.82305980410400
0.002466138584692310,0.0011221068657267000,310.82305980410400
0.0023818908882826200,0.001282015688947010,310.82305980410400
0.0024490917227472700,8.03234633093155E-04,310.82305980410400
0.002364844026337580,9.63143456313466E-04,310.82305980410400
0.0022805963299278800,0.0011230522795337800,310.82305980410400
0.00226354946798284,8.04180046900231E-04,310.82305980410400
0.002179301771573150,9.64088870120543E-04,310.82305980410400
0.0020780072132184100,8.05125460707308E-04,310.82305980410400
0.0019092577433946100,0.001250315278478480,310.82305980410400
0.001965507566669210,0.0011019186725547500,310.82305980410400
0.002021757389943810,9.53522066631031E-04,310.82305980410400
0.002066802125023950,0.0012608820819679900,310.82305980410400
0.002123051948298550,0.0011124854760442700,310.82305980410400
0.0022243465066532800,0.0012714488854575000,310.82305980410400
6.43421266804418E-04,0.002798254485588240,311.1062333090170
4.82565950103313E-04,0.0029040241975245100,311.1062333090170
3.21710633402209E-04,0.0030097939094607900,311.1062333090170
1.60855316701104E-04,0.0031155636213970600,311.1062333090170
0,0.0032213333333333300,311.1062333090170
4.82565950103313E-04,0.002702690864191180,311.1062333090170
3.21710633402209E-04,0.0028084605761274500,311.1062333090170
1.60855316701104E-04,0.002914230288063730,311.1062333090170
0,0.00302,311.1062333090170
3.21710633402209E-04,0.0026071272427941200,311.1062333090170
1.60855316701104E-04,0.0027128969547303900,311.1062333090170
0,0.0028186666666666700,311.1062333090170
1.60855316701104E-04,0.0025115636213970600,311.1062333090170
0,0.002617333333333330,311.1062333090170
3.14294221653497E-04,0.0024054989649766200,311.1062333090170
4.6773312660589E-04,0.002299434308556170,311.1062333090170
6.21172031558283E-04,0.0021933696521357300,310.82305980410400
4.75149538354602E-04,0.002501062586373680,311.1062333090170
6.28588443306994E-04,0.002394997929953230,311.1062333090170
6.36004855055706E-04,0.0025966262077707400,311.1062333090170
0.0012789732549071500,0.002382144506456660,311.1062333090170
0.0011200852578814700,0.0024861720012395600,311.1062333090170
9.61197260855785E-04,0.0025901994960224500,311.1062333090170
8.02309263830101E-04,0.0026942269908053400,311.1062333090170
0.0011126688461327600,0.0022845437234220500,311.1062333090170
9.53780849107073E-04,0.0023885712182049500,311.1062333090170
7.9489285208139E-04,0.0024925987129878400,311.1062333090170
9.46364437358361E-04,0.0021869429403874500,310.82305980410400
7.87476440332678E-04,0.0022909704351703400,311.1062333090170
7.80060028583966E-04,0.0020893421573528400,310.82305980410400
9.26082566156307E-04,0.001986087298417010,310.82305980410400
0.0010721051037286500,0.0018828324394811800,310.82305980410400
0.0012181276413009900,0.0017795775805453500,310.82305980410400
0.0010923869749307000,0.002083688081451620,310.82305980410400
0.0012384095125030400,0.0019804332225157900,310.82305980410400
0.0012586913837051000,0.002181288864486230,310.82305980410400
0.0014509137640999200,0.002278000935322830,311.1062333090170
0.0014306318928978700,0.0020771452933523900,310.82305980410400
0.0014103500216958100,0.0018762896513819600,310.82305980410400
0.0013900681504937600,0.0016754340094115200,310.82305980410400
0.00162285427329269,0.0021738573641890000,310.82305980410400
0.001602572402090640,0.001973001722218560,310.82305980410400
0.00158229053088858,0.0017721460802481300,310.82305980410400
0.0017947947824854600,0.00206971379305517,310.82305980410400
0.001774512911283400,0.0018688581510847300,310.82305980410400
0.0019667352916782300,0.0019655702219213400,310.82305980410400
0.0018054688442435100,0.0014212039117220600,310.82305980410400
0.00196301322587285,0.0014317707152115700,310.82305980410400
0.002120557607502190,0.001442337518701080,310.82305980410400
0.0022781019891315200,0.0014529043221905900,310.82305980410400
0.001859224326721750,0.001602659348455150,310.82305980410400
0.0020167687083510900,0.0016132261519446600,310.82305980410400
0.0021743130899804200,0.0016237929554341800,310.82305980410400
0.00191297980919999,0.0017841147851882500,310.82305980410400
0.002070524190829330,0.001794681588677760,310.82305980410400
0.0016670019463269300,0.0015059472776185500,310.82305980410400
0.0017207574288051700,0.00168740271435164,310.82305980410400
0.0015285350484103400,0.001590690643515030,310.82305980410400
0.003466989108926420,6.41013702376125E-04,310.82305980410400
0.0033694726009255900,4.80760276782094E-04,310.82305980410400
0.003271956092924750,3.20506851188062E-04,310.82305980410400
0.003174439584923920,1.60253425594031E-04,310.82305980410400
0.0035617802932332800,4.80760276782094E-04,310.82305980410400
0.0034642637852324400,3.20506851188062E-04,310.82305980410400
0.003366747277231610,1.60253425594031E-04,310.82305980410400
0.0032692307692307700,0,310.82305980410400
0.0036565714775401400,3.20506851188062E-04,310.82305980410400
0.0035590549695393000,1.60253425594031E-04,310.82305980410400
0.0034615384615384700,0,310.82305980410400
0.0037513626618469900,1.60253425594031E-04,310.82305980410400
0.0036538461538461600,0,310.82305980410400
0.00384615384615385,0,310.82305980410400
0.002905908532672650,6.42038722643356E-04,310.82305980410400
0.0029954188834230700,4.81443623626914E-04,310.82305980410400
0.0030849292341734900,3.20848524610473E-04,310.82305980410400
0.003092935391423900,6.41697049220946E-04,310.82305980410400
0.0031824457421743300,4.81101950204504E-04,310.82305980410400
0.0032799622501751600,6.41355375798535E-04,310.82305980410400
0.00337876723737441,8.00685068675632E-04,310.82305980410400
0.003290545365822400,9.60356434975138E-04,310.82305980410400
0.0032023234942703900,0.0011200278012746500,310.82305980410400
0.0031141016227183800,0.0012796991675741500,310.82305980410400
0.0031917403786231500,8.01026742098042E-04,310.82305980410400
0.00310351850707114,9.60698108397549E-04,310.82305980410400
0.0030152966355191300,0.0011203694746970600,310.82305980410400
0.0030047135198718900,8.01368415520452E-04,310.82305980410400
0.0029164916483198800,9.61039781819959E-04,310.82305980410400
0.002817686661120630,8.01710088942863E-04,310.82305980410400
0.0025649435718915600,0.0012814365586038000,310.82305980410400
0.002649191268301250,0.001121527735383490,310.82305980410400
0.0027334389647109400,9.61618912163174E-04,310.82305980410400
0.0027479962555005000,0.0012808574282605800,310.82305980410400
0.0028322439519101900,0.0011209486050402700,310.82305980410400
0.002931048939109440,0.0012802782979173700,310.82305980410400
0.0030266292067879000,0.0014392327524998000,310.82305980410400
0.002939156790857420,0.0015987663374254400,310.82305980410400
0.0028516843749269400,0.0017582999223510900,310.82305980410400
0.0027642119589964600,0.001917833507276730,310.82305980410400
0.0028435765231789600,0.0014398118828430100,310.82305980410400
0.002756104107248480,0.0015993454677686600,310.82305980410400
0.0026686316913180000,0.0017588790526943000,310.82305980410400
0.002660523839570020,0.0014403910131862300,310.82305980410400
0.00257305142363954,0.001599924598111870,310.82305980410400
0.00247747115596108,0.0014409701435294400,310.82305980410400
0.002564842792166900,0.001929767685937880,310.82305980410400
0.002365473625337340,0.0019417018645990400,310.82305980410400
0.002166104458507790,0.0019536360432601900,310.82305980410400
0.002469262524488440,0.0017708132313554500,310.82305980410400
0.002269893357658880,0.0017827474100166100,310.82305980410400
0.0023736822568099800,0.0016118587767730200,310.82305980410400
6.49408748282061E-04,0.0036079213068695600,311.1062333090170
4.87056561211546E-04,0.003712607646818840,311.1062333090170
3.2470437414103E-04,0.0038172939867681100,311.6725803188120
1.62352187070515E-04,0.00392198032671739,311.6725803188120
0,0.004026666666666670,311.6725803188120
4.87056561211546E-04,0.003511274313485500,311.1062333090170
3.2470437414103E-04,0.00361596065343478,311.1062333090170
1.62352187070515E-04,0.0037206469933840600,311.6725803188120
0,0.0038253333333333300,311.6725803188120
3.2470437414103E-04,0.0034146273201014500,311.1062333090170
1.62352187070515E-04,0.0035193136600507200,311.1062333090170
0,0.0036240000000000000,311.1062333090170
1.62352187070515E-04,0.00331798032671739,311.1062333090170
0,0.0034226666666666700,311.1062333090170
3.2320750377162E-04,0.003212210614781120,311.1062333090170
4.84062820472724E-04,0.0031064409028448400,311.1062333090170
6.44918137173828E-04,0.003000671190908570,311.1062333090170
4.85559690842135E-04,0.003308857608165170,311.1062333090170
6.46415007543239E-04,0.0032030878962289000,311.1062333090170
6.4791187791265E-04,0.003405504601549230,311.1062333090170
0.0012934097049901200,0.003206341002973540,311.1062333090170
0.001132409465813100,0.003306736078947540,311.1062333090170
9.7140922663609E-04,0.0034071311549215500,311.1062333090170
8.10408987459075E-04,0.003507526230895550,311.1062333090170
0.0011309125954436900,0.003104319373627210,311.1062333090170
9.69912356266679E-04,0.0032047144496012200,311.1062333090170
8.08912117089664E-04,0.0033051095255752200,311.1062333090170
9.68415485897268E-04,0.0030022977442808900,311.1062333090170
8.07415246720254E-04,0.0031026928202548900,311.1062333090170
8.05918376350843E-04,0.002900276114934560,311.1062333090170
9.64806373376526E-04,0.002796248620151670,311.1062333090170
0.00112369437040221,0.0026922211253687700,311.1062333090170
0.0012825823674278900,0.0025881936305858800,311.1062333090170
0.0011273034829229500,0.0028982702494979900,311.1062333090170
0.001286191479948640,0.002794242754715100,311.1062333090170
0.0012898005924693800,0.0030002918788443200,311.1062333090170
0.0019365764716366600,0.002818718411927000,311.1062333090170
0.001775784779975030,0.0029156240596886300,311.1062333090170
0.0016149930883133900,0.0030125297074502700,311.1062333090170
0.001454201396651760,0.003109435355211900,311.1062333090170
0.0017721756674542900,0.002709574935559420,311.1062333090170
0.00161138397579265,0.002806480583321050,311.1062333090170
0.0014505922841310100,0.0029033862310826800,311.1062333090170
0.0016077748632719100,0.0026004314591918300,311.1062333090170
0.0014469831716102700,0.0026973371069534600,311.1062333090170
0.0014433740590895300,0.002491287982824250,311.1062333090170
0.001615314568282300,0.0023871444116904200,311.1062333090170
0.0017872550774750700,0.002283000840556590,311.1062333090170
0.0019591955866678400,0.0021788572694227500,310.82305980410400
0.0017797153724646800,0.0024962878880580000,311.1062333090170
0.0019516558816574500,0.0023921443169241700,311.1062333090170
0.0019441161766470600,0.0026054313644255800,311.1062333090170
0.002501220287510130,0.0025055863030420000,311.1062333090170
0.0023600593335417700,0.0025838693302632500,311.1062333090170
0.002218898379573400,0.002662152357484500,311.1062333090170
0.0020777374256050300,0.002740435384705750,311.1062333090170
0.0023675990385521600,0.0023705822827618300,311.1062333090170
0.0022264380845837900,0.0024488653099830800,311.1062333090170
0.002085277130615420,0.002527148337204330,311.1062333090170
0.002233977789594180,0.0022355782624816700,311.1062333090170
0.0020928168356258100,0.0023138612897029200,311.1062333090170
0.0021003565406362000,0.0021005742422015000,310.82305980410400
0.0025669682053817200,0.002358648104100680,311.1062333090170
0.002433346956423740,0.002223644083820520,311.1062333090170
0.0022997257074657600,0.002088640063540350,310.82305980410400
0.0026327161232533000,0.0022117099051593600,311.1062333090170
0.0024990948742953200,0.0020767058848792000,310.82305980410400
0.002698464041124880,0.002064771706218050,310.82305980410400
0.004234331669364240,6.38437261422678E-04,310.82305980410400
0.004137287213561640,4.78827946067008E-04,310.82305980410400
0.0040402427577590400,3.19218630711339E-04,310.82305980410400
0.003943198301956450,1.59609315355669E-04,310.82305980410400
0.004329594905869330,4.78827946067008E-04,310.82305980410400
0.004232550450066740,3.19218630711339E-04,310.82305980410400
0.004135505994264140,1.59609315355669E-04,310.82305980410400
0.004038461538461540,0,310.82305980410400
0.004424858142374430,3.19218630711339E-04,310.82305980410400
0.0043278136865718300,1.59609315355669E-04,310.82305980410400
0.004230769230769230,0,310.82305980410400
0.004520121378879520,1.59609315355669E-04,310.82305980410400
0.004423076923076930,0,310.82305980410400
0.004615384615384620,0,310.82305980410400
0.0038484071176495900,3.19862740949701E-04,310.82305980410400
0.003945451573452190,4.7947205630537E-04,310.82305980410400
0.004042496029254780,6.3908137166104E-04,310.82305980410400
0.0037536159333427300,4.80116166543732E-04,310.82305980410400
0.003850660389145330,6.39725481899401E-04,310.82305980410400
0.0036588247490358700,6.40369592137763E-04,310.82305980410400
0.0038578861691057900,0.0012796831494668300,310.82305980410400
0.003760161904060950,0.001120015787694160,310.82305980410400
0.003662437639016110,9.60348425921478E-04,310.82305980410400
0.0035647133739712600,8.00681064148802E-04,310.82305980410400
0.003951997544170400,0.001119371677455790,310.82305980410400
0.0038542732791255600,9.59704315683116E-04,310.82305980410400
0.003756549014080720,8.0003695391044E-04,310.82305980410400
0.004046108919235010,9.59060205444755E-04,310.82305980410400
0.00394838465419017,7.99392843672078E-04,310.82305980410400
0.004140220294299620,7.98748733433716E-04,310.82305980410400
0.003300047759315230,0.0012796951630473200,310.82305980410400
0.0033882696308672400,0.001120023796747820,310.82305980410400
0.003476491502419250,9.60352430448308E-04,310.82305980410400
0.003485993895912080,0.0012796911585204900,310.82305980410400
0.0035742157674640900,0.0011200197922209800,310.82305980410400
0.0036719400325089400,0.0012796871539936600,310.82305980410400
0.0034954589353128900,0.0019147713028350500,310.82305980410400
0.003400119607164260,0.0017560032690198300,310.82305980410400
0.0033047802790156300,0.0015972352352046000,310.82305980410400
0.0032094409508670000,0.0014384672013893800,310.82305980410400
0.003586065743761110,0.0017559992644930000,310.82305980410400
0.003490726415612480,0.001597231230677770,310.82305980410400
0.003395387087463860,0.0014384631968625500,310.82305980410400
0.003676672552209340,0.0015972272261509400,310.82305980410400
0.003581333224060710,0.0014384591923357200,310.82305980410400
0.0037672793606575600,0.0014384551878088900,310.82305980410400
0.002947023703075570,0.0019170679561663100,310.82305980410400
0.0030344961190060500,0.0017575343712406700,310.82305980410400
0.003121968534936520,0.0015980007863150200,310.82305980410400
0.0031298354471546700,0.0019163024050558900,310.82305980410400
0.003217307863085150,0.0017567688201302500,310.82305980410400
0.003312647191233780,0.0019155368539454700,310.82305980410400
0.0028546251513664700,0.0020782147202927600,310.82305980410400
0.00303743689544558,0.0020774491691823400,310.82305980410400
0.003220248639524690,0.002076683618071920,310.82305980410400
0.0034030603836037900,0.0020759180669615000,310.82305980410400
0.0029450383437364900,0.002238595933308780,311.1062333090170
0.003127850087815590,0.002237830382198360,311.1062333090170
0.0033106618318947000,0.0022370648310879400,311.1062333090170
0.0030354515361065000,0.0023989771463248100,311.1062333090170
0.0032182632801856100,0.0023982115952143900,311.1062333090170
0.0031258647284765100,0.002559358359340830,311.1062333090170
0.0026573813977517300,0.0025190293171167000,311.1062333090170
0.00272312931562331,0.0023720911181753900,311.1062333090170
0.0027888772334948900,0.0022251529192340700,311.1062333090170
0.0028135425079933200,0.002532472331191410,311.1062333090170
0.002879290425864910,0.002385534132250100,311.1062333090170
0.0029697036182349200,0.0025459153452661200,311.1062333090170
0.005000774637094620,6.35783174171013E-04,310.82305980410400
0.004904427131667120,4.7683738062826E-04,310.82305980410400
0.004808079626239620,3.17891587085507E-04,310.82305980410400
0.004711732120812120,1.58945793542753E-04,310.82305980410400
0.005096734823974810,4.7683738062826E-04,310.82305980410400
0.0050003873185473100,3.17891587085507E-04,310.82305980410400
0.00490403981311981,1.58945793542753E-04,310.82305980410400
0.0048076923076923100,0,310.82305980410400
0.005192695010855000,3.17891587085507E-04,310.82305980410400
0.005096347505427500,1.58945793542753E-04,310.82305980410400
0.005000000000000000,0,310.82305980410400
0.005288655197735190,1.58945793542753E-04,310.82305980410400
0.005192307692307700,0,310.82305980410400
0.005384615384615390,0,310.82305980410400
0.004616468884307020,3.18555108898423E-04,310.82305980410400
0.004712816389734520,4.77500902441176E-04,310.82305980410400
0.00480916389516202,6.36446695983929E-04,310.82305980410400
0.004521205647801930,4.78164424254092E-04,310.82305980410400
0.004617553153229430,6.37110217796845E-04,310.82305980410400
0.00442594241129683,6.37773739609762E-04,310.82305980410400
6.48189989287284E-04,0.004418646303563270,311.6725803188120
4.86142491965463E-04,0.00452198472767245,311.6725803188120
3.24094994643642E-04,0.004625323151781630,311.6725803188120
1.62047497321821E-04,0.004728661575890820,312.23892732860700
0,0.004832000000000000,312.23892732860700
4.86142491965463E-04,0.004320651394339120,311.6725803188120
3.24094994643642E-04,0.0044239898184483,311.6725803188120
1.62047497321821E-04,0.004527328242557480,311.6725803188120
0,0.0046306666666666700,311.6725803188120
3.24094994643642E-04,0.004222656485114970,311.6725803188120
1.62047497321821E-04,0.0043259949092241500,311.6725803188120
0,0.004429333333333330,311.6725803188120
1.62047497321821E-04,0.004124661575890820,311.6725803188120
0,0.004228000000000000,311.6725803188120
3.24399684392336E-04,0.00401997523594154,311.6725803188120
4.86751871462851E-04,0.003915288895992260,311.6725803188120
6.49104058533367E-04,0.0038106025560429900,311.6725803188120
4.86447181714157E-04,0.0041179701451656900,311.6725803188120
6.48799368784673E-04,0.004013283805216410,311.6725803188120
6.48494679035978E-04,0.00421596505438984,311.6725803188120
6.50995851332878E-04,0.005229549004847270,312.23892732860700
4.88246888499659E-04,0.005331495086968780,312.23892732860700
3.25497925666439E-04,0.005433441169090300,312.23892732860700
1.6274896283322E-04,0.005535387251211820,312.80527433840200
0,0.0056373333333333300,312.80527433840200
4.88246888499659E-04,0.00513016175363545,312.23892732860700
3.25497925666439E-04,0.005232107835756970,312.23892732860700
1.6274896283322E-04,0.005334053917878490,312.23892732860700
0,0.005436000000000000,312.23892732860700
3.25497925666439E-04,0.005030774502423630,312.23892732860700
1.6274896283322E-04,0.0051327205845451500,312.23892732860700
0,0.005234666666666670,312.23892732860700
1.6274896283322E-04,0.004931387251211820,312.23892732860700
0,0.005033333333333330,312.23892732860700
3.24796460155041E-04,0.004828048827102630,312.23892732860700
4.86843957476862E-04,0.00472471040299345,312.23892732860700
6.48891454798683E-04,0.004621371978884270,311.6725803188120
4.8754542298826E-04,0.004927436078314450,312.23892732860700
6.49592920310081E-04,0.004824097654205270,312.23892732860700
6.5029438582148E-04,0.005026823329526270,312.23892732860700
0.0012989306342821900,0.0040166981822379000,311.6725803188120
0.0011362454730334700,0.00411718521256924,311.6725803188120
9.7356031178474E-04,0.004217672242900580,311.6725803188120
8.10875150536012E-04,0.004318159273231920,311.6725803188120
0.0011365501627821600,0.003914503963395810,311.6725803188120
9.73865001533434E-04,0.004014990993727160,311.6725803188120
8.11179840284706E-04,0.004115478024058500,311.6725803188120
9.74169691282128E-04,0.0038123097445537300,311.6725803188120
8.114845300334E-04,0.003912796774885070,311.6725803188120
8.11789219782094E-04,0.0037101155257116400,311.1062333090170
9.72789458959109E-04,0.003609720449737640,311.1062333090170
0.0011337896981361200,0.0035093253737636300,311.1062333090170
0.0012947899373131400,0.0034089302977896300,311.1062333090170
0.0011351699304591400,0.0037119146685797200,311.1062333090170
0.0012961701696361600,0.0036115195926057200,311.1062333090170
0.0012975504019591800,0.003814108887421810,311.6725803188120
0.0019484885500396000,0.0036236286614072000,311.1062333090170
0.0017860990711002500,0.003721896041614870,311.6725803188120
0.001623709592160900,0.003820163421822550,311.6725803188120
0.0014613201132215500,0.003918430802030220,311.6725803188120
0.0017847188387772300,0.0035193067467987800,311.1062333090170
0.00162232935983788,0.0036175741270064600,311.1062333090170
0.0014599398808985300,0.0037158415072141300,311.6725803188120
0.001620949127514860,0.003414984832190370,311.1062333090170
0.0014585596485755100,0.0035132522123980400,311.1062333090170
0.0014571794162524900,0.003310662917581950,311.1062333090170
0.0016179711079141300,0.003213757269820320,311.1062333090170
0.0017787627995757600,0.0031168516220586800,311.1062333090170
0.0019395544912374000,0.0030199459742970500,311.1062333090170
